t_hours,pv_pu,tap_ops_this_step,v_pu_regulator_adjacent,v_pu_midpoint,v_pu_end_of_feeder
14.130833333333333,0.9087271430649219,0,0.9999912719775607,1.0227842686085336,1.008421540791237
14.13111111111111,0.9086966987571516,0,0.9999912512733355,1.0227800970284766,1.0084142311860746
14.131388888888889,0.9086662497057096,0,0.9999912442061597,1.022778671435575,1.008411722772663
14.131666666666668,0.9086357959108192,0,0.9999912403097828,1.0227778756910038,1.0084103554742907
14.131944444444445,0.908605337372704,0,0.9999912384280218,1.0227774837872736,1.0084097105387098
14.132222222222222,0.9085748740915873,0,0.9999912373721433,1.022777257996266,1.008409356801782
14.1325,0.9085444060676925,0,0.9999912365788935,1.0227770850452003,1.0084090922174724
14.132777777777779,0.9085139333012426,0,0.9999912358500427,1.022776924992976,1.0084088475688542
14.133055555555556,0.908483455792462,0,0.9999912351310473,1.0227767668662002,1.0084086049429437
14.133333333333333,0.908452973541574,0,0.9999912344112337,1.0227766085402454,1.00840836144216
14.133611111111112,0.9084224865488015,0,0.9999912336900195,1.0227764499165564,1.0084081172630632
14.133888888888889,0.908391994814369,0,0.9999912329680893,1.0227762911424232,1.0084078727922412
14.134166666666665,0.9083614983384998,0,0.9999912322458563,1.0227761323045466,1.008407628214916
14.134444444444444,0.9083309971214175,0,0.9999912315234729,1.0227759734346566,1.0084073835910454
14.134722222222223,0.9083004911633457,0,0.999991230800981,1.0227758145413628,1.0084071389341898
14.135,0.9082699804645087,0,0.9999912300783887,1.022775655626306,1.0084068942457267
14.135277777777777,0.90823946502513,0,0.9999912293556973,1.0227754966896117,1.008406649525137
14.135555555555555,0.9082089448454332,0,0.9999912286329063,1.0227753377312299,1.0084064047720593
14.135833333333334,0.9081784199256423,0,0.9999912279100159,1.0227751787511388,1.0084061599863767
14.136111111111111,0.9081478902659816,0,0.9999912271870262,1.0227750197493384,1.0084059151680715
14.136388888888888,0.908117355866675,0,0.9999912264639369,1.0227748607258333,1.0084056703171511
14.136666666666667,0.9080868167279458,0,0.999991225740748,1.022774701680626,1.0084054254336217
14.136944444444445,0.9080562728500186,0,0.99999122501746,1.0227745426137196,1.0084051805174876
14.137222222222222,0.9080257242331174,0,0.9999912242940724,1.0227743835251162,1.0084049355687534
14.1375,0.9079951708774664,0,0.9999912235705853,1.0227742244148175,1.0084046905874215
14.137777777777778,0.9079646127832891,0,0.9999912228469988,1.0227740652828254,1.0084044455734955
14.138055555555557,0.9079340499508104,0,0.999991222123313,1.0227739061291414,1.0084042005269784
14.138333333333334,0.9079034823802542,0,0.9999912213995278,1.0227737469537679,1.0084039554478739
14.13861111111111,0.9078729100718448,0,0.9999912206756433,1.022773587756707,1.008403710336185
14.13888888888889,0.9078423330258063,0,0.9999912199516592,1.0227734285379597,1.008403465191915
14.139166666666668,0.9078117512423632,0,0.9999912192275758,1.0227732692975293,1.0084032200150674
14.139444444444443,0.9077811647217401,0,0.9999912185033931,1.0227731100354167,1.0084029748056456
14.139722222222222,0.9077505734641605,0,0.9999912177791112,1.0227729507516246,1.008402729563653
14.14,0.9077199774698499,0,0.9999912170547298,1.0227727914461537,1.0084024842890917
14.140277777777778,0.9076893767390322,0,0.999991216330249,1.0227726321190074,1.0084022389819662
14.140555555555554,0.9076587712719318,0,0.999991215605669,1.0227724727701866,1.00840199364228
14.140833333333333,0.9076281610687732,0,0.9999912148809895,1.0227723133996938,1.0084017482700351
14.141111111111112,0.9075975461297814,0,0.9999912141562107,1.022772154007531,1.0084015028652369
14.141388888888889,0.9075669264551808,0,0.9999912134313328,1.0227719945937,1.0084012574278867
14.141666666666666,0.9075363020451958,0,0.9999912127063556,1.022771835158202,1.0084010119579885
14.141944444444444,0.9075056729000511,0,0.9999912119812788,1.0227716757010399,1.0084007664555459
14.142222222222223,0.9074750390199716,0,0.9999912112561032,1.0227715162222157,1.008400520920562
14.1425,0.9074444004051823,0,0.999991210530828,1.0227713567217307,1.00840027535304
14.142777777777777,0.9074137570559075,0,0.9999912098054539,1.022771197199587,1.0084000297529832
14.143055555555556,0.9073831089723723,0,0.99999120907998,1.0227710376557866,1.0083997841203953
14.143333333333334,0.9073524561548012,0,0.9999912083544075,1.0227708780903317,1.0083995384552789
14.143611111111111,0.9073217986034197,0,0.9999912076287352,1.0227707185032242,1.0083992927576382
14.143888888888888,0.9072911363184523,0,0.9999912069029638,1.0227705588944656,1.0083990470274757
14.144166666666667,0.9072604693001238,0,0.9999912061770931,1.022770399264058,1.008398801264795
14.144444444444446,0.9072297975486594,0,0.9999912054511236,1.0227702396120038,1.0083985554695998
14.144722222222223,0.9071991210642845,0,0.9999912047250544,1.022770079938304,1.0083983096418923
14.145,0.9071684398472236,0,0.9999912039988863,1.0227699202429619,1.0083980637816772
14.145277777777778,0.907137753897702,0,0.9999912032726191,1.0227697605259778,1.0083978178889568
14.145555555555555,0.907107063215945,0,0.9999912025462526,1.022769600787355,1.0083975719637348
14.145833333333332,0.9070763678021778,0,0.9999912018197868,1.0227694410270947,1.0083973260060144
14.14611111111111,0.9070456676566254,0,0.999991201093222,1.0227692812451992,1.008397080015799
14.14638888888889,0.9070149627795129,0,0.999991200366558,1.0227691214416705,1.0083968339930922
14.146666666666667,0.9069842531710661,0,0.9999911996397947,1.02276896161651,1.0083965879378964
14.146944444444443,0.90695353883151,0,0.9999911989129325,1.02276880176972,1.008396341850216
14.147222222222222,0.9069228197610698,0,0.9999911981859712,1.0227686419013027,1.0083960957300533
14.1475,0.9068920959599711,0,0.9999911974589106,1.0227684820112595,1.008395849577412
14.147777777777778,0.9068613674284397,0,0.9999911967317509,1.0227683220995927,1.008395603392296
14.148055555555555,0.9068306341667005,0,0.9999911960044922,1.0227681621663043,1.0083953571747077
14.148333333333333,0.906799896174979,0,0.9999911952771342,1.0227680022113954,1.0083951109246507
14.148611111111112,0.9067691534535013,0,0.9999911945496773,1.0227678422348694,1.0083948646421288
14.148888888888889,0.9067384060024924,0,0.9999911938221215,1.0227676822367269,1.0083946183271446
14.149166666666666,0.9067076538221785,0,0.9999911930944663,1.0227675222169703,1.0083943719797015
14.149444444444445,0.9066768969127844,0,0.9999911923667121,1.0227673621756022,1.0083941255998035
14.149722222222223,0.9066461352745364,0,0.9999911916388587,1.0227672021126235,1.0083938791874527
14.15,0.9066153689076603,0,0.9999911909109068,1.0227670420280368,1.0083936327426535
14.150277777777777,0.9065845978123817,0,0.9999911901828554,1.0227668819218438,1.0083933862654093
14.150555555555556,0.9065538219889261,0,0.9999911894547049,1.0227667217940466,1.0083931397557218
14.150833333333333,0.9065230414375198,0,0.9999911887264555,1.0227665616446464,1.008392893213596
14.15111111111111,0.9064922561583886,0,0.9999911879981074,1.022766401473646,1.0083926466390347
14.151388888888889,0.9064614661517578,0,0.99999118726966,1.0227662412810472,1.0083924000320412
14.151666666666667,0.9064306714178539,0,0.9999911865411137,1.022766081066852,1.0083921533926186
14.151944444444444,0.9063998719569031,0,0.9999911858124685,1.0227659208310618,1.00839190672077
14.152222222222221,0.9063690677691308,0,0.999991185083724,1.0227657605736786,1.008391660016499
14.1525,0.9063382588547634,0,0.9999911843548808,1.0227656002947052,1.0083914132798093
14.152777777777779,0.9063074452140267,0,0.9999911836259385,1.022765439994143,1.0083911665107037
14.153055555555556,0.9062766268471474,0,0.9999911828968976,1.0227652796719935,1.0083909197091854
14.153333333333332,0.9062458037543513,0,0.9999911821677573,1.0227651193282588,1.0083906728752576
14.153611111111111,0.9062149759358644,0,0.9999911814385181,1.022764958962941,1.0083904260089243
14.15388888888889,0.9061841433919129,0,0.99999118070918,1.0227647985760429,1.0083901791101888
14.154166666666667,0.9061533061227236,0,0.9999911799797433,1.0227646381675652,1.0083899321790537
14.154444444444444,0.9061224641285225,0,0.9999911792502073,1.0227644777375098,1.008389685215522
14.154722222222222,0.9060916174095358,0,0.9999911785205725,1.0227643172858794,1.0083894382195984
14.155000000000001,0.9060607659659898,0,0.9999911777908387,1.0227641568126757,1.008389191191285
14.155277777777778,0.9060299097981115,0,0.9999911770610065,1.0227639963179007,1.008388944130586
14.155555555555555,0.9059990489061268,0,0.9999911763310751,1.0227638358015563,1.0083886970375038
14.155833333333334,0.9059681832902621,0,0.999991175601045,1.0227636752636435,1.0083884499120417
14.156111111111112,0.9059373129507443,0,0.9999911748709156,1.0227635147041658,1.008388202754204
